conversation_id,from_id,from_name,from_email,message_id,message,type,inserted_at,has_phone,phone_info,is_hidden,is_removed,like_count,page_id,customer_id
conv_729,user_687,John Jones,xJrkS@gmail.com,msg_2072,Inquiry,INBOX,2023-04-02 05:36:00,False,['+6733899836'],False,True,93,page_8,41
conv_730,user_175,Bob Brown,bthux@yahoo.com,msg_1753,Inquiry,RATING,2023-11-24 15:58:00,True,['+5139205129'],True,True,98,page_17,395
conv_731,user_690,Alice Miller,pVzRL@outlook.com,msg_3242,Inquiry,COMMENT,2023-03-02 05:20:00,False,['+9331708527'],True,True,79,page_75,474
conv_732,user_541,Alice Jones,jHjxT@yahoo.com,msg_4313,Hello,RATING,2023-05-24 05:54:00,True,[None],True,False,36,page_98,99
conv_733,user_123,David Smith,fEwoz@outlook.com,msg_3063,Inquiry,RATING,2023-04-28 19:51:00,False,['+4029070944'],False,True,97,page_27,364
conv_734,user_71,Jane Brown,CBFLP@outlook.com,msg_9836,Feedback,RATING,2023-12-23 21:30:00,False,[None],False,False,70,page_78,788
conv_735,user_964,Bob Jones,uupNv@yahoo.com,msg_8488,Feedback,RATING,2023-10-30 17:25:00,True,[None],True,False,65,page_7,542
conv_736,user_93,John Smith,qUkOa@outlook.com,msg_8561,Support request,RATING,2023-04-23 17:55:00,False,['+1532616120'],False,False,89,page_54,732
conv_737,user_372,Jane Garcia,wEIVY@gmail.com,msg_627,Inquiry,INBOX,2023-05-10 23:51:00,False,[None],False,False,63,page_59,661
conv_738,user_440,John Brown,KZede@outlook.com,msg_3820,Inquiry,COMMENT,2023-08-23 19:59:00,False,['+3875525001'],True,False,43,page_78,335
conv_739,user_505,Alice Miller,okiPj@yahoo.com,msg_9029,Support request,COMMENT,2023-10-04 10:24:00,False,['+4047337804'],True,True,79,page_34,341
conv_740,user_443,David Brown,lNwZV@yahoo.com,msg_7965,Hello,COMMENT,2023-09-16 08:36:00,True,[None],True,True,65,page_27,66
conv_741,user_865,Jane Johnson,FCWTi@gmail.com,msg_4540,Need help,COMMENT,2023-02-03 17:21:00,False,['+9883090514'],True,False,10,page_95,548
conv_742,user_831,Charlie Jones,zhyiD@gmail.com,msg_387,Feedback,COMMENT,2023-01-15 10:58:00,False,[None],True,False,12,page_80,160
conv_743,user_432,Bob Jones,uzVES@gmail.com,msg_8676,Need help,COMMENT,2023-08-27 06:45:00,True,['+2315793378'],True,True,41,page_23,152
conv_744,user_958,Alice Garcia,leOMh@outlook.com,msg_6489,Inquiry,RATING,2023-10-28 07:36:00,True,['+4747819061'],True,False,82,page_94,55
conv_745,user_514,David Jones,pREWo@outlook.com,msg_1545,Feedback,COMMENT,2023-08-21 13:05:00,True,['+2410572695'],False,True,79,page_68,941
conv_746,user_230,Sophia Johnson,gcMAw@yahoo.com,msg_8866,Feedback,INBOX,2023-04-08 21:56:00,True,['+9894371477'],False,True,13,page_93,474
conv_747,user_889,John Williams,lfgtO@gmail.com,msg_2843,Need help,RATING,2023-01-30 15:01:00,False,['+3728718293'],False,True,54,page_88,496
conv_748,user_64,Charlie Williams,iRyCU@outlook.com,msg_5877,Need help,INBOX,2023-08-04 10:20:00,True,[None],False,True,72,page_36,43
conv_749,user_954,John Miller,heJbO@yahoo.com,msg_4292,Feedback,RATING,2023-10-28 05:20:00,False,['+2883049170'],True,False,95,page_77,998
conv_750,user_599,John Garcia,vcArn@outlook.com,msg_4385,Inquiry,RATING,2023-03-14 23:59:00,True,['+1393701439'],True,False,82,page_16,484
conv_751,user_832,Alice Brown,FVHFY@gmail.com,msg_9913,Need help,RATING,2023-11-26 12:29:00,False,['+8762192226'],True,False,57,page_86,976
conv_752,user_640,Bob Garcia,BQMGk@gmail.com,msg_4086,Hello,RATING,2023-01-30 21:17:00,True,[None],True,True,94,page_61,594
conv_753,user_746,Alice Johnson,rRSSt@gmail.com,msg_9847,Support request,INBOX,2023-11-01 09:14:00,False,['+9052128901'],True,False,22,page_99,804
conv_754,user_143,Jane Miller,AudvH@yahoo.com,msg_707,Need help,INBOX,2023-10-05 17:02:00,False,[None],True,False,87,page_3,900
conv_755,user_845,David Davis,nnRCG@outlook.com,msg_675,Hello,INBOX,2023-05-29 12:06:00,False,[None],True,False,30,page_18,485
conv_756,user_334,Alice Davis,YqVgj@gmail.com,msg_5993,Support request,INBOX,2023-07-23 09:04:00,False,['+2799740137'],True,False,21,page_98,877
conv_757,user_505,Jane Garcia,ryKTJ@yahoo.com,msg_2718,Need help,INBOX,2023-08-29 05:30:00,False,['+3756672818'],True,True,13,page_44,782
conv_758,user_624,Jane Jones,sluoC@gmail.com,msg_6411,Feedback,INBOX,2023-03-16 01:45:00,True,[None],True,False,15,page_35,548
conv_759,user_773,Jane Brown,tytXb@yahoo.com,msg_6441,Need help,COMMENT,2023-04-07 22:00:00,True,['+6872778840'],True,True,95,page_88,14
conv_760,user_752,David Smith,huAJL@outlook.com,msg_9469,Support request,RATING,2023-12-05 15:39:00,False,['+5432536661'],False,True,46,page_13,49
conv_761,user_904,Bob Jones,XnAuS@gmail.com,msg_620,Hello,INBOX,2023-04-12 01:38:00,False,['+1959260237'],True,False,85,page_18,32
conv_762,user_620,Alice Jones,xMACo@outlook.com,msg_3501,Support request,COMMENT,2023-05-10 07:42:00,True,[None],False,False,37,page_88,90
conv_763,user_861,Charlie Johnson,QkRny@gmail.com,msg_378,Need help,RATING,2023-01-15 04:36:00,True,[None],False,False,65,page_20,31
conv_764,user_456,John Johnson,qVuUo@gmail.com,msg_9393,Need help,RATING,2023-10-28 15:07:00,True,['+8505089474'],False,False,84,page_2,813
conv_765,user_155,Jane Garcia,LpDtE@gmail.com,msg_5140,Inquiry,RATING,2023-07-22 18:39:00,True,['+1492282067'],True,False,72,page_44,580
conv_766,user_482,Charlie Jones,BsjLa@outlook.com,msg_575,Feedback,INBOX,2023-04-15 01:17:00,False,[None],False,True,53,page_44,617
conv_767,user_854,Bob Williams,zVDIC@outlook.com,msg_1316,Feedback,RATING,2023-03-24 01:36:00,False,['+1033898715'],True,False,6,page_96,666
conv_768,user_132,Alice Smith,GyqUJ@gmail.com,msg_9207,Inquiry,RATING,2023-11-16 06:11:00,False,['+5955098234'],True,True,39,page_30,966
conv_769,user_409,Alice Smith,bhPoX@outlook.com,msg_7467,Hello,INBOX,2023-11-16 15:47:00,True,['+1032704162'],True,False,80,page_10,671
conv_770,user_190,Charlie Davis,IzpCu@yahoo.com,msg_4483,Feedback,COMMENT,2023-12-08 18:41:00,False,[None],False,False,63,page_60,909
conv_771,user_233,Sophia Smith,rCBGm@yahoo.com,msg_4270,Hello,RATING,2023-05-16 08:55:00,False,['+1423662872'],False,False,88,page_60,329
conv_772,user_694,Sophia Johnson,cUzqJ@outlook.com,msg_7024,Need help,RATING,2023-06-18 10:45:00,True,['+7955701955'],True,True,45,page_32,919
conv_773,user_740,John Miller,fmIEB@gmail.com,msg_681,Support request,RATING,2023-10-01 15:03:00,False,[None],True,False,70,page_68,409
conv_774,user_982,Sophia Smith,sWaZI@gmail.com,msg_7508,Hello,COMMENT,2023-12-01 02:42:00,True,['+7463079878'],False,True,79,page_8,885
conv_775,user_143,Bob Garcia,TqtBg@yahoo.com,msg_6719,Hello,COMMENT,2023-05-23 17:06:00,False,[None],False,True,13,page_53,734
conv_776,user_110,Bob Davis,SKsdo@yahoo.com,msg_8725,Feedback,COMMENT,2023-07-31 08:04:00,False,['+9985368108'],True,True,3,page_14,377
conv_777,user_605,Sophia Williams,DAKab@outlook.com,msg_8448,Inquiry,RATING,2023-06-26 23:27:00,True,['+4498976724'],False,False,74,page_17,783
conv_778,user_969,Alice Johnson,kYKma@yahoo.com,msg_9895,Need help,RATING,2023-05-21 15:03:00,False,['+2219212358'],False,True,99,page_74,633
conv_779,user_953,Bob Davis,uwkyf@gmail.com,msg_9776,Hello,INBOX,2023-07-31 12:58:00,True,[None],False,False,26,page_86,130
conv_780,user_852,John Miller,mQsSp@yahoo.com,msg_9766,Support request,INBOX,2023-04-29 05:42:00,True,[None],False,False,88,page_83,963
conv_781,user_756,John Williams,lItIG@outlook.com,msg_1136,Need help,RATING,2023-07-06 03:25:00,False,['+2098351673'],True,False,1,page_43,545
conv_782,user_981,David Brown,rFNZs@gmail.com,msg_6737,Support request,COMMENT,2023-07-12 14:45:00,False,[None],True,True,93,page_49,339
conv_783,user_648,Jane Jones,kQgmQ@yahoo.com,msg_1120,Inquiry,INBOX,2023-07-15 17:41:00,False,['+8491938994'],True,True,41,page_32,149
conv_784,user_744,Sophia Smith,wHLuq@gmail.com,msg_8427,Hello,RATING,2023-03-15 16:40:00,True,[None],True,True,94,page_74,901
conv_785,user_765,Emily Brown,Mipcl@gmail.com,msg_4367,Need help,RATING,2023-01-12 04:35:00,True,['+6131755766'],False,True,3,page_7,66
conv_786,user_336,Alice Brown,oURlz@gmail.com,msg_7137,Hello,RATING,2023-07-27 22:42:00,False,[None],True,True,31,page_66,30
conv_787,user_235,Emily Jones,ErpAu@yahoo.com,msg_9257,Inquiry,RATING,2023-10-27 11:09:00,True,[None],True,True,27,page_29,426
conv_788,user_782,Emily Davis,Bsxsj@outlook.com,msg_6530,Need help,COMMENT,2023-04-08 12:54:00,True,['+6164617092'],True,True,96,page_73,368
conv_789,user_916,Bob Williams,DqsAx@outlook.com,msg_4903,Feedback,COMMENT,2023-10-08 21:22:00,True,[None],False,True,23,page_82,426
conv_790,user_518,Emily Miller,uCtbT@gmail.com,msg_6063,Hello,RATING,2023-04-26 17:11:00,False,['+6563680791'],False,True,30,page_56,615
conv_791,user_44,Alice Williams,ywnxI@gmail.com,msg_9623,Support request,INBOX,2023-10-03 03:29:00,False,['+1872332220'],True,False,6,page_77,815
conv_792,user_743,Bob Brown,JUIhs@gmail.com,msg_2721,Hello,INBOX,2023-06-26 04:09:00,True,['+4650423187'],True,True,39,page_79,31
conv_793,user_865,Charlie Garcia,DIcvW@outlook.com,msg_9538,Hello,RATING,2023-03-03 04:10:00,True,['+1430551393'],False,False,93,page_15,775
conv_794,user_574,Bob Miller,Jiurv@outlook.com,msg_1876,Feedback,RATING,2023-03-16 21:00:00,False,['+7270709384'],True,True,74,page_73,549
conv_795,user_619,David Williams,WAzfP@gmail.com,msg_6754,Hello,RATING,2023-10-15 13:43:00,True,[None],False,False,34,page_85,424
conv_796,user_729,Sophia Brown,LdSqm@gmail.com,msg_2730,Hello,COMMENT,2023-05-21 00:18:00,True,['+5809145279'],True,True,31,page_39,266
conv_797,user_878,Alice Johnson,mbcyV@yahoo.com,msg_8551,Feedback,INBOX,2023-07-19 04:35:00,True,[None],False,False,83,page_92,658
conv_798,user_173,Jane Davis,axYoN@yahoo.com,msg_1422,Need help,INBOX,2023-07-03 02:50:00,True,['+3666346258'],False,False,4,page_25,995
conv_799,user_5,Charlie Smith,hZBBJ@yahoo.com,msg_1292,Inquiry,INBOX,2023-01-27 03:08:00,False,[None],True,False,73,page_95,37
conv_800,user_270,Bob Smith,UkRpz@yahoo.com,msg_1206,Feedback,COMMENT,2023-02-21 10:59:00,False,[None],True,True,60,page_98,182
conv_801,user_240,Sophia Garcia,OAcCq@outlook.com,msg_6938,Need help,INBOX,2023-03-10 05:10:00,False,[None],True,False,16,page_93,178
conv_802,user_217,Bob Williams,eRxrl@outlook.com,msg_8518,Support request,RATING,2023-01-06 06:16:00,False,['+2627802942'],False,False,85,page_46,890
conv_803,user_517,Jane Jones,EsivW@yahoo.com,msg_3429,Hello,INBOX,2023-01-10 21:24:00,False,[None],True,False,68,page_16,619
conv_804,user_695,Charlie Garcia,glucc@yahoo.com,msg_4614,Inquiry,COMMENT,2023-02-19 06:36:00,True,['+8967450150'],True,False,76,page_49,481
conv_805,user_137,David Jones,bkiUP@yahoo.com,msg_4570,Need help,COMMENT,2023-12-11 22:41:00,False,[None],False,True,97,page_93,577
conv_806,user_315,David Smith,nXfZa@yahoo.com,msg_7383,Hello,COMMENT,2023-07-04 17:41:00,True,[None],False,True,95,page_10,23
conv_807,user_512,Emily Smith,GiKKo@yahoo.com,msg_5090,Inquiry,RATING,2023-09-21 23:10:00,True,[None],True,False,73,page_99,307
conv_808,user_387,Emily Brown,SUjBG@yahoo.com,msg_6676,Inquiry,INBOX,2023-06-16 14:06:00,False,[None],True,False,45,page_86,132
conv_809,user_844,Alice Garcia,jSouu@outlook.com,msg_3325,Hello,RATING,2023-04-05 17:38:00,False,['+6833049420'],True,False,99,page_24,115
conv_810,user_813,Bob Davis,GLLgf@gmail.com,msg_834,Support request,INBOX,2023-10-14 13:15:00,True,['+9426727165'],False,False,95,page_81,318
conv_811,user_605,John Miller,mPvAV@outlook.com,msg_1763,Need help,COMMENT,2023-01-10 09:03:00,True,[None],False,True,0,page_8,575
conv_812,user_548,Bob Smith,XXDOO@outlook.com,msg_4048,Need help,INBOX,2023-06-25 02:45:00,False,['+8291000781'],False,True,18,page_44,872
conv_813,user_613,Bob Smith,NcfuK@gmail.com,msg_1034,Inquiry,COMMENT,2023-11-11 19:19:00,False,['+7225180859'],True,False,93,page_44,379
conv_814,user_471,Emily Davis,VoCTS@gmail.com,msg_5213,Need help,INBOX,2023-09-09 16:28:00,False,[None],True,True,79,page_38,744
conv_815,user_891,Emily Miller,XHois@yahoo.com,msg_8771,Support request,INBOX,2023-07-26 08:10:00,True,[None],True,True,8,page_98,251
conv_816,user_312,Sophia Smith,cXarJ@outlook.com,msg_5332,Feedback,RATING,2023-05-13 18:21:00,True,[None],True,True,41,page_13,876
conv_817,user_127,Alice Brown,bZYYG@gmail.com,msg_5840,Inquiry,COMMENT,2023-11-15 01:38:00,False,[None],False,True,46,page_22,720
conv_818,user_208,Sophia Smith,Ixmob@gmail.com,msg_6859,Need help,COMMENT,2023-09-15 13:39:00,True,['+1608592306'],False,False,96,page_20,901
conv_819,user_842,Bob Jones,suETh@gmail.com,msg_5567,Inquiry,COMMENT,2023-11-01 07:12:00,False,[None],False,False,44,page_87,316
conv_820,user_603,Emily Miller,SXSym@yahoo.com,msg_3571,Inquiry,RATING,2023-04-20 14:37:00,False,['+4526515973'],True,True,87,page_11,298
conv_821,user_415,Charlie Williams,JJUEk@gmail.com,msg_1587,Need help,RATING,2023-01-14 10:25:00,False,[None],False,True,73,page_53,965
conv_822,user_318,David Jones,PEIxx@gmail.com,msg_1352,Feedback,COMMENT,2023-08-22 17:18:00,False,[None],False,True,10,page_65,849
conv_823,user_233,David Smith,oWHsL@gmail.com,msg_1805,Need help,COMMENT,2023-11-18 19:40:00,False,['+2138779085'],True,True,99,page_53,308
conv_824,user_611,Sophia Williams,iSKzF@gmail.com,msg_5083,Inquiry,INBOX,2023-04-09 20:30:00,True,['+2875760633'],True,False,27,page_77,160
conv_825,user_819,Emily Jones,homjd@yahoo.com,msg_4476,Inquiry,COMMENT,2023-04-05 00:54:00,False,[None],False,True,73,page_25,957
conv_826,user_466,Alice Garcia,pnCpC@outlook.com,msg_9143,Feedback,INBOX,2023-10-30 04:22:00,True,['+7450028235'],True,True,6,page_53,778
conv_827,user_482,Jane Brown,JtIDq@yahoo.com,msg_3455,Feedback,RATING,2023-09-19 02:45:00,False,[None],False,True,43,page_20,515
conv_828,user_103,John Brown,AAUhy@outlook.com,msg_3390,Feedback,COMMENT,2023-06-29 12:15:00,True,[None],True,False,20,page_33,503
conv_829,user_486,Jane Williams,jGxQe@outlook.com,msg_5987,Inquiry,COMMENT,2023-12-19 20:22:00,False,[None],True,True,58,page_18,675
conv_830,user_32,Alice Johnson,GeBqG@gmail.com,msg_700,Feedback,COMMENT,2023-10-12 05:02:00,False,['+2713227361'],False,True,36,page_20,371
conv_831,user_34,Bob Davis,KbzgH@yahoo.com,msg_4660,Need help,COMMENT,2023-05-21 16:21:00,False,[None],False,False,14,page_53,64
conv_832,user_224,David Smith,fMamF@yahoo.com,msg_4586,Hello,RATING,2023-01-20 03:50:00,True,[None],False,True,53,page_90,602
conv_833,user_902,Sophia Smith,ciGPj@outlook.com,msg_3535,Support request,INBOX,2023-08-21 08:28:00,False,[None],True,False,26,page_50,548
conv_834,user_74,Emily Smith,MwNXN@gmail.com,msg_8591,Need help,INBOX,2023-01-13 22:56:00,False,[None],False,True,97,page_51,667
conv_835,user_87,Jane Miller,gfpMD@outlook.com,msg_6820,Feedback,INBOX,2023-07-10 05:06:00,False,['+8793413464'],False,True,97,page_65,387
conv_836,user_600,David Jones,RksCy@yahoo.com,msg_3661,Need help,RATING,2023-08-03 06:26:00,True,['+9415781052'],True,False,51,page_81,524
conv_837,user_831,Bob Jones,qJJcO@yahoo.com,msg_8706,Hello,COMMENT,2023-03-18 02:56:00,True,[None],True,False,65,page_100,682
conv_838,user_308,John Smith,tTZRo@yahoo.com,msg_4779,Feedback,RATING,2023-09-15 17:51:00,False,['+1655931811'],False,False,34,page_24,217
conv_839,user_11,Bob Johnson,eEHsI@gmail.com,msg_7769,Feedback,INBOX,2023-03-04 00:55:00,False,[None],True,True,81,page_22,282
conv_840,user_279,John Garcia,AjTit@outlook.com,msg_6785,Need help,COMMENT,2023-03-27 06:31:00,False,['+5095206668'],True,False,80,page_14,174
conv_841,user_67,Jane Smith,VqzOo@yahoo.com,msg_4593,Inquiry,INBOX,2023-06-03 15:33:00,False,[None],True,False,55,page_81,275
conv_842,user_380,Jane Garcia,OpVqc@outlook.com,msg_2345,Hello,COMMENT,2023-09-21 12:01:00,True,[None],True,False,97,page_78,410
conv_843,user_656,Jane Johnson,VLiXH@outlook.com,msg_2536,Feedback,RATING,2023-04-04 08:05:00,True,[None],False,False,49,page_17,638
conv_844,user_57,John Miller,vbvxU@gmail.com,msg_9615,Need help,INBOX,2023-07-21 12:39:00,True,['+9763368894'],True,True,2,page_29,101
conv_845,user_246,Jane Smith,XQpFI@outlook.com,msg_4859,Feedback,RATING,2023-09-26 00:41:00,True,[None],True,False,59,page_52,247
conv_846,user_871,John Johnson,jhASM@gmail.com,msg_6220,Inquiry,COMMENT,2023-06-20 05:29:00,True,[None],True,True,25,page_14,329
conv_847,user_718,Sophia Miller,CEHkp@outlook.com,msg_9274,Hello,RATING,2023-09-10 04:32:00,True,['+7980448247'],True,False,96,page_5,245
conv_848,user_779,David Smith,ZDeGR@yahoo.com,msg_3001,Support request,INBOX,2023-01-12 10:10:00,False,['+9589369944'],True,True,76,page_55,311
conv_849,user_552,Charlie Johnson,PgUsK@outlook.com,msg_5540,Support request,RATING,2023-01-02 18:19:00,True,[None],True,True,71,page_20,638
conv_850,user_122,Jane Williams,NYSVu@gmail.com,msg_1495,Inquiry,COMMENT,2023-09-14 23:32:00,True,[None],False,True,83,page_76,846
conv_851,user_188,Alice Johnson,mdHNQ@gmail.com,msg_49,Feedback,COMMENT,2023-07-06 05:15:00,True,[None],False,True,9,page_41,863
conv_852,user_922,Emily Jones,qlELy@yahoo.com,msg_8933,Need help,RATING,2023-05-05 18:33:00,False,['+4945732310'],True,False,26,page_60,886
conv_853,user_677,Emily Jones,Ihmvp@outlook.com,msg_5949,Inquiry,INBOX,2023-12-07 14:56:00,True,[None],False,True,76,page_25,231
conv_854,user_323,Bob Williams,bqmsE@yahoo.com,msg_2058,Feedback,RATING,2023-10-25 08:37:00,True,['+1030881084'],True,False,12,page_75,409
conv_855,user_124,Emily Garcia,tsusM@gmail.com,msg_257,Feedback,RATING,2023-01-10 13:25:00,True,[None],True,False,7,page_31,557
conv_856,user_90,Sophia Williams,wbbZe@gmail.com,msg_165,Hello,RATING,2023-11-04 04:34:00,False,[None],False,True,87,page_83,883
conv_857,user_401,Jane Brown,TuoPa@outlook.com,msg_9736,Need help,RATING,2023-10-14 19:22:00,False,['+6975156934'],True,False,69,page_91,404
conv_858,user_315,Alice Johnson,Qndgy@yahoo.com,msg_9803,Inquiry,INBOX,2023-06-09 07:01:00,False,[None],True,True,54,page_61,996
conv_859,user_49,Charlie Brown,teZbu@outlook.com,msg_3184,Hello,COMMENT,2023-06-21 10:23:00,False,[None],True,True,53,page_79,837
conv_860,user_315,Alice Brown,YWFqh@outlook.com,msg_2578,Inquiry,RATING,2023-04-07 09:00:00,True,[None],True,False,23,page_45,14
conv_861,user_938,Emily Johnson,gqrRn@yahoo.com,msg_9314,Support request,INBOX,2023-07-16 14:23:00,True,['+5184373607'],False,True,68,page_71,166
conv_862,user_513,Charlie Smith,RJPMG@yahoo.com,msg_5598,Inquiry,INBOX,2023-05-11 13:36:00,False,[None],True,False,49,page_72,561
conv_863,user_601,Jane Smith,oEKEp@outlook.com,msg_3640,Hello,RATING,2023-10-14 20:26:00,True,['+6101998025'],True,True,68,page_15,197
conv_864,user_438,Alice Davis,ttqBs@outlook.com,msg_6907,Support request,RATING,2023-09-29 04:53:00,True,['+9828024906'],False,False,13,page_28,3
conv_865,user_125,Emily Davis,AAsxT@gmail.com,msg_8304,Feedback,RATING,2023-04-14 02:33:00,False,[None],True,False,56,page_33,585
conv_866,user_533,Charlie Brown,AhIxH@yahoo.com,msg_2723,Feedback,RATING,2023-12-01 00:05:00,True,['+4722469026'],True,False,76,page_38,910
conv_867,user_686,Jane Garcia,npMdT@outlook.com,msg_1232,Feedback,INBOX,2023-06-07 05:54:00,False,['+1543509163'],False,False,10,page_65,822
conv_868,user_968,Alice Smith,CeCuE@outlook.com,msg_3750,Hello,COMMENT,2023-02-22 13:06:00,False,['+2460699561'],True,False,65,page_34,386
conv_869,user_800,Jane Davis,Czets@gmail.com,msg_6582,Need help,RATING,2023-02-01 04:25:00,False,['+5843088764'],False,True,43,page_35,777
conv_870,user_596,Emily Miller,ZTtgt@yahoo.com,msg_8600,Need help,COMMENT,2023-08-29 01:32:00,False,['+9786538020'],True,False,4,page_61,425
conv_871,user_210,Charlie Davis,DoNDY@gmail.com,msg_622,Need help,COMMENT,2023-07-19 09:18:00,True,['+1683011791'],False,False,44,page_46,465
conv_872,user_286,David Jones,taXOZ@yahoo.com,msg_9586,Inquiry,COMMENT,2023-01-18 02:56:00,False,['+4096068401'],False,False,89,page_16,103
conv_873,user_652,Alice Garcia,MIpQM@outlook.com,msg_8656,Inquiry,COMMENT,2023-09-01 05:35:00,True,[None],True,True,39,page_30,782
conv_874,user_899,Emily Smith,NNeAl@yahoo.com,msg_7553,Need help,INBOX,2023-11-06 22:19:00,True,['+8713694859'],False,False,38,page_57,170
conv_875,user_587,Sophia Johnson,lQwcD@gmail.com,msg_9980,Inquiry,RATING,2023-03-16 05:23:00,True,['+7967237892'],True,True,66,page_94,418
conv_876,user_565,David Garcia,NNZzV@gmail.com,msg_4692,Inquiry,COMMENT,2023-05-29 09:08:00,True,[None],False,True,42,page_91,903
conv_877,user_817,John Johnson,RINrF@gmail.com,msg_9403,Need help,COMMENT,2023-04-05 11:52:00,True,['+5560422692'],True,True,12,page_9,108
conv_878,user_84,John Garcia,EepBy@outlook.com,msg_2050,Hello,INBOX,2023-01-01 01:59:00,False,['+6417945130'],False,False,23,page_30,818
conv_879,user_914,David Davis,WvcQX@yahoo.com,msg_6236,Feedback,COMMENT,2023-10-13 12:16:00,True,[None],False,True,53,page_89,761
conv_880,user_568,John Garcia,mBqDm@yahoo.com,msg_8539,Hello,COMMENT,2023-05-03 10:52:00,True,[None],True,True,18,page_73,466
conv_881,user_291,John Jones,rwupT@outlook.com,msg_6888,Support request,RATING,2023-10-02 04:34:00,True,[None],False,True,9,page_31,865
conv_882,user_371,Jane Garcia,tTWDW@yahoo.com,msg_7927,Inquiry,INBOX,2023-04-04 07:28:00,False,[None],True,True,35,page_64,932
conv_883,user_233,David Johnson,Ussrj@gmail.com,msg_4524,Need help,COMMENT,2023-02-07 04:00:00,False,[None],False,False,69,page_99,48
conv_884,user_379,Sophia Smith,eAIKz@outlook.com,msg_3337,Inquiry,INBOX,2023-07-23 09:49:00,False,[None],True,True,79,page_18,586
conv_885,user_143,Jane Miller,uZbOh@gmail.com,msg_5793,Feedback,INBOX,2023-03-29 11:24:00,True,['+4718205068'],False,True,25,page_90,539
conv_886,user_253,David Garcia,PUqVQ@outlook.com,msg_8096,Need help,RATING,2023-07-03 13:49:00,True,['+1386043205'],False,True,58,page_42,556
conv_887,user_387,John Miller,badqb@gmail.com,msg_6391,Inquiry,INBOX,2023-07-24 07:32:00,False,['+5397817865'],False,True,70,page_75,590
conv_888,user_748,Sophia Williams,KicHt@gmail.com,msg_1054,Feedback,RATING,2023-12-24 20:11:00,True,['+9483703025'],False,True,0,page_44,786
conv_889,user_734,David Smith,KunpU@yahoo.com,msg_7365,Need help,COMMENT,2023-08-16 17:09:00,True,['+6208133835'],False,False,73,page_30,540
conv_890,user_720,Jane Jones,EwsJB@outlook.com,msg_5241,Hello,INBOX,2023-03-02 05:40:00,False,[None],False,True,79,page_62,809
conv_891,user_834,Emily Williams,vkpuU@gmail.com,msg_5417,Support request,RATING,2023-05-02 01:13:00,False,['+8964948446'],True,True,24,page_96,218
conv_892,user_913,Emily Johnson,pIdgj@gmail.com,msg_85,Inquiry,INBOX,2023-10-04 13:18:00,False,['+8920249809'],False,False,96,page_64,972
conv_893,user_43,David Jones,IiKiR@gmail.com,msg_4871,Hello,INBOX,2023-10-30 03:47:00,True,['+3756125535'],False,False,11,page_26,656
conv_894,user_364,Bob Brown,vQxha@gmail.com,msg_5713,Support request,INBOX,2023-05-17 12:48:00,False,[None],True,False,29,page_89,947
conv_895,user_815,Jane Johnson,ORGQP@gmail.com,msg_1837,Hello,COMMENT,2023-12-19 11:01:00,False,[None],False,False,70,page_15,712
conv_896,user_498,David Williams,ochpE@outlook.com,msg_9627,Inquiry,RATING,2023-11-03 07:55:00,False,[None],False,False,32,page_71,194
conv_897,user_256,John Garcia,rKvog@yahoo.com,msg_9131,Inquiry,INBOX,2023-12-14 18:22:00,False,['+3476351774'],True,True,18,page_86,631
conv_898,user_397,David Brown,nDtlF@yahoo.com,msg_5757,Support request,RATING,2023-03-20 00:00:00,False,['+4100327326'],True,False,20,page_8,513
conv_899,user_110,Alice Jones,dzIuv@yahoo.com,msg_1199,Feedback,COMMENT,2023-05-02 04:19:00,False,[None],True,True,76,page_22,562
conv_900,user_68,Alice Williams,mxYBJ@yahoo.com,msg_3248,Hello,COMMENT,2023-11-25 20:52:00,False,[None],False,False,28,page_95,389
conv_901,user_520,David Brown,IJHFy@yahoo.com,msg_8532,Need help,RATING,2023-06-01 13:34:00,False,[None],False,True,69,page_82,953
conv_902,user_662,David Johnson,hzkIa@gmail.com,msg_3050,Need help,COMMENT,2023-10-21 01:15:00,False,['+7748810155'],True,True,23,page_22,683
conv_903,user_837,Emily Brown,QqYQc@outlook.com,msg_7943,Inquiry,RATING,2023-07-06 13:47:00,False,[None],True,True,54,page_72,78
conv_904,user_981,Bob Williams,eyydh@gmail.com,msg_8175,Hello,COMMENT,2023-02-19 17:51:00,False,['+9142106031'],False,False,64,page_6,211
conv_905,user_91,Charlie Williams,XbXOh@gmail.com,msg_5702,Feedback,RATING,2023-11-23 16:19:00,True,['+1773780351'],False,False,1,page_50,731
conv_906,user_580,John Johnson,gxBYl@yahoo.com,msg_4625,Inquiry,RATING,2023-05-24 19:16:00,False,['+3346336467'],False,False,64,page_56,655
conv_907,user_707,Alice Smith,lliYU@outlook.com,msg_2523,Feedback,COMMENT,2023-02-16 23:55:00,True,[None],True,True,9,page_92,235
conv_908,user_126,Jane Brown,hBXWi@yahoo.com,msg_5557,Need help,RATING,2023-10-11 00:46:00,False,['+4445717444'],False,True,58,page_86,579
conv_909,user_18,Charlie Garcia,LOIhH@gmail.com,msg_2503,Hello,RATING,2023-03-28 18:46:00,True,['+6633153214'],True,False,34,page_52,275
conv_910,user_309,John Johnson,bcMRy@gmail.com,msg_8845,Need help,RATING,2023-12-17 12:56:00,True,['+6298810977'],False,False,97,page_46,12
